index_no,region_no,port_name,country,latitude,longitude,geog,geom
32720,32660,VESTMANNA,FO,62.15,-7.166667,0101000020E6100000ABAAAAAAAAAA1CC03333333333134F40,0101000020E6100000ABAAAAAAAAAA1CC03333333333134F40
41610,41560,KOTOR,ME,42.416667,18.766667,0101000020E61000004444444444C432405555555555354540,0101000020E61000004444444444C432405555555555354540
32730,32660,SORVAGUR,FO,62.083333,-7.25,0101000020E61000000000000000001DC0ABAAAAAAAA0A4F40,0101000020E61000000000000000001DC0ABAAAAAAAA0A4F40
32740,32660,FUGLAFJORDUR,FO,62.25,-6.8,0101000020E61000003333333333331BC00000000000204F40,0101000020E61000003333333333331BC00000000000204F40
32750,32660,KLAKSVIK,FO,62.233333,-6.583333,0101000020E61000005555555555551AC0DEDDDDDDDD1D4F40,0101000020E61000005555555555551AC0DEDDDDDDDD1D4F40
32780,32760,SCRABSTER HARBOR,GB,58.616667,-3.55,0101000020E61000006666666666660CC0EFEEEEEEEE4E4D40,0101000020E61000006666666666660CC0EFEEEEEEEE4E4D40
32820,32790,ULLAPOOL,GB,57.9,-5.15,0101000020E61000009A999999999914C03333333333F34C40,0101000020E61000009A999999999914C03333333333F34C40
32830,32790,AULTBEA,GB,57.833333,-5.583333,0101000020E610000055555555555516C0ABAAAAAAAAEA4C40,0101000020E610000055555555555516C0ABAAAAAAAAEA4C40
32850,32790,GAIRLOCH,GB,57.716667,-5.683333,0101000020E6100000BCBBBBBBBBBB16C0BCBBBBBBBBDB4C40,0101000020E6100000BCBBBBBBBBBB16C0BCBBBBBBBBDB4C40
32890,32790,PLOCKTON,GB,57.333333,-5.65,0101000020E61000009A999999999916C0ABAAAAAAAAAA4C40,0101000020E61000009A999999999916C0ABAAAAAAAAAA4C40
32900,32790,KYLE OF LOCHALSH,GB,57.283333,-5.716667,0101000020E6100000DEDDDDDDDDDD16C04444444444A44C40,0101000020E6100000DEDDDDDDDDDD16C04444444444A44C40
32910,32790,KYLEAKIN,GB,57.266667,-5.733333,0101000020E6100000EFEEEEEEEEEE16C02222222222A24C40,0101000020E6100000EFEEEEEEEEEE16C02222222222A24C40
32920,32790,BROADFORD BAY,GB,57.25,-5.883333,0101000020E610000088888888888817C00000000000A04C40,0101000020E610000088888888888817C00000000000A04C40
32930,32790,PORTREE HARBOR,GB,57.416667,-6.2,0101000020E6100000CDCCCCCCCCCC18C05555555555B54C40,0101000020E6100000CDCCCCCCCCCC18C05555555555B54C40
12035,11950,PUERTO MIRANDA,VE,10.766667,-71.566667,0101000020E61000004444444444E451C08988888888882540,0101000020E61000004444444444E451C08988888888882540
12025,11950,LA SALINA,VE,10.366667,-71.466667,0101000020E6100000DEDDDDDDDDDD51C0BCBBBBBBBBBB2440,0101000020E6100000DEDDDDDDDDDD51C0BCBBBBBBBBBB2440
61650,61100,HIROSHIMA,JP,34.35,132.466667,0101000020E6100000EFEEEEEEEE8E6040CDCCCCCCCC2C4140,0101000020E6100000EFEEEEEEEE8E6040CDCCCCCCCC2C4140
12820,12700,PORTOCEL,BR,-19.85,-40.05,0101000020E610000066666666660644C09A99999999D933C0,0101000020E610000066666666660644C09A99999999D933C0
12857,12700,SANTA CLARA,BR,-20.883333,-51.366667,0101000020E6100000EFEEEEEEEEAE49C02222222222E234C0,0101000020E6100000EFEEEEEEEEAE49C02222222222E234C0
12037,11950,EL TABIAZO,VE,10.766667,-71.533333,0101000020E61000002222222222E251C08988888888882540,0101000020E61000002222222222E251C08988888888882540
12117,11950,VENTERMINALS,VE,10.483333,-68.033333,0101000020E610000022222222220251C07777777777F72440,0101000020E610000022222222220251C07777777777F72440
13115,13090,JOSE IGNACIO,UY,-34.95,-54.7,0101000020E61000009A99999999594BC09A999999997941C0,0101000020E61000009A99999999594BC09A999999997941C0
10025,10016,COCKBURN HARBOR,TC,21.5,-71.533333,0101000020E61000002222222222E251C00000000000803540,0101000020E61000002222222222E251C00000000000803540
41590,41560,RISAN,ME,42.516667,18.7,0101000020E61000003333333333B332402222222222424540,0101000020E61000003333333333B332402222222222424540
41620,41560,TIVAT,ME,42.433333,18.7,0101000020E61000003333333333B332407777777777374540,0101000020E61000003333333333B332407777777777374540
41640,41560,BAR,ME,42.083333,19.083333,0101000020E61000005555555555153340ABAAAAAAAA0A4540,0101000020E61000005555555555153340ABAAAAAAAA0A4540
11336,11325,PORT ALUCROIX,VI,17.7,-64.766667,0101000020E610000011111111113150C03333333333B33140,0101000020E610000011111111113150C03333333333B33140
12340,11950,CIUDAD BOLIVAR,VE,8.133333,-63.55,0101000020E61000006666666666C64FC04444444444442040,0101000020E61000006666666666C64FC04444444444442040
46472,46455,DJENO TERMINAL,CG,-4.933333,11.9,0101000020E6100000CDCCCCCCCCCC2740BCBBBBBBBBBB13C0,0101000020E6100000CDCCCCCCCCCC2740BCBBBBBBBBBB13C0
46473,46455,N'KOSSA TERMINAL,CG,-5.266667,11.566667,0101000020E6100000222222222222274011111111111115C0,0101000020E6100000222222222222274011111111111115C0
46530,46500,MATADI,CD,-5.816667,13.45,0101000020E61000006666666666E62A4044444444444417C0,0101000020E61000006666666666E62A4044444444444417C0
46131,46120,TIN CAN ISLAND,NG,6.35,3.35,0101000020E6100000CDCCCCCCCCCC0A406666666666661940,0101000020E6100000CDCCCCCCCCCC0A406666666666661940
46150,46120,SAPELE,NG,5.9,5.683333,0101000020E6100000BCBBBBBBBBBB16409A99999999991740,0101000020E6100000BCBBBBBBBBBB16409A99999999991740
46170,46120,WARRI,NG,5.516667,5.733333,0101000020E6100000EFEEEEEEEEEE16401111111111111640,0101000020E6100000EFEEEEEEEEEE16401111111111111640
46178,46120,YOHO TERMINAL,NG,4.016667,7.466667,0101000020E6100000DEDDDDDDDDDD1D401111111111111040,0101000020E6100000DEDDDDDDDDDD1D401111111111111040
46180,46120,SEA EAGLE TERMINAL,NG,4.8,5.316667,0101000020E610000044444444444415403333333333331340,0101000020E610000044444444444415403333333333331340
46195,46120,QUA IBOE OIL TERMINAL,NG,4.233333,8.033333,0101000020E61000001111111111112040EFEEEEEEEEEE1040,0101000020E61000001111111111112040EFEEEEEEEEEE1040
46200,46120,PENNINGTON OIL TERMINAL,NG,4.25,5.616667,0101000020E610000078777777777716400000000000001140,0101000020E610000078777777777716400000000000001140
46206,46120,BONNY OFFSHORE TERMINAL,NG,4.183333,7.233333,0101000020E6100000EFEEEEEEEEEE1C40BCBBBBBBBBBB1040,0101000020E6100000EFEEEEEEEEEE1C40BCBBBBBBBBBB1040
28390,28250,LOMONOSOV,RU,59.916667,29.766667,0101000020E61000004444444444C43D405555555555F54D40,0101000020E61000004444444444C43D405555555555F54D40
28400,28250,KRONSHTADT,RU,59.983333,29.783333,0101000020E61000008988888888C83D40DEDDDDDDDDFD4D40,0101000020E61000008988888888C83D40DEDDDDDDDDFD4D40
28410,28250,REKA LUGA,RU,59.666667,28.316667,0101000020E61000001111111111513C405555555555D54D40,0101000020E61000001111111111513C405555555555D54D40
28440,28420,KUNDA,EE,59.533333,26.533333,0101000020E61000008988888888883A404444444444C44D40,0101000020E61000008988888888883A404444444444C44D40
28480,28420,TALLINN,EE,59.45,24.766667,0101000020E61000004444444444C438409A99999999B94D40,0101000020E61000004444444444C438409A99999999B94D40
28505,28420,PALDISKI,EE,59.35,24.033333,0101000020E61000008988888888083840CDCCCCCCCCAC4D40,0101000020E61000008988888888083840CDCCCCCCCCAC4D40
28550,28420,PARNU,EE,58.383333,24.5,0101000020E610000000000000008038401111111111314D40,0101000020E610000000000000008038401111111111314D40
28610,28600,RIGA,LV,56.95,24.1,0101000020E61000009A999999991938409A99999999794C40,0101000020E61000009A999999991938409A99999999794C40
28620,28600,VENTSPILS,LV,57.4,21.533333,0101000020E610000089888888888835403333333333B34C40,0101000020E610000089888888888835403333333333B34C40
46446,46410,OGUENDJO TERMINAL,GA,-1.466667,8.916667,0101000020E61000005555555555D52140787777777777F7BF,0101000020E61000005555555555D52140787777777777F7BF
46453,46410,GAMBA OIL TERMINAL,GA,-2.833333,10,0101000020E61000000000000000002440ABAAAAAAAAAA06C0,0101000020E61000000000000000002440ABAAAAAAAAAA06C0
46470,46455,POINTE NOIRE,CG,-4.783333,11.833333,0101000020E6100000ABAAAAAAAAAA274022222222222213C0,0101000020E6100000ABAAAAAAAAAA274022222222222213C0
46487,46478,MALONGO OIL TERMINAL,AO,-5.433333,12.083333,0101000020E6100000ABAAAAAAAA2A2840BCBBBBBBBBBB15C0,0101000020E6100000ABAAAAAAAA2A2840BCBBBBBBBBBB15C0
46490,46478,CABINDA,AO,-5.533333,12.2,0101000020E6100000666666666666284022222222222216C0,0101000020E6100000666666666666284022222222222216C0
46510,46500,BANANA,CD,-5.983333,12.383333,0101000020E61000004444444444C42840EFEEEEEEEEEE17C0,0101000020E61000004444444444C42840EFEEEEEEEEEE17C0
46520,46500,BOMA,CD,-5.85,13.05,0101000020E61000009A99999999192A4066666666666617C0,0101000020E61000009A99999999192A4066666666666617C0
46547,46540,PALANCA TERMINAL,AO,-6.95,12.4,0101000020E6100000CDCCCCCCCCCC2840CDCCCCCCCCCC1BC0,0101000020E6100000CDCCCCCCCCCC2840CDCCCCCCCCCC1BC0
46550,46540,PORTO DO AMBRIZ,AO,-7.833333,13.1,0101000020E61000003333333333332A405555555555551FC0,0101000020E61000003333333333332A405555555555551FC0
46560,46540,LUANDA,AO,-8.8,13.25,0101000020E61000000000000000802A409A999999999921C0,0101000020E61000000000000000802A409A999999999921C0
46590,46540,LOBITO,AO,-12.333333,13.566667,0101000020E61000002222222222222B40ABAAAAAAAAAA28C0,0101000020E61000002222222222222B40ABAAAAAAAAAA28C0
46610,46540,NAMIBE,AO,-15.2,12.15,0101000020E6100000CDCCCCCCCC4C28406666666666662EC0,0101000020E6100000CDCCCCCCCC4C28406666666666662EC0
46670,46660,GEORGETOWN,SH,-7.933333,-14.416667,0101000020E61000005555555555D52CC0BCBBBBBBBBBB1FC0,0101000020E61000005555555555D52CC0BCBBBBBBBBBB1FC0
46205,46120,BONNY,NG,4.45,7.166667,0101000020E6100000ABAAAAAAAAAA1C40CDCCCCCCCCCC1140,0101000020E6100000ABAAAAAAAAAA1C40CDCCCCCCCCCC1140
45825,45824,BANJUL,GM,13.45,-16.566667,0101000020E610000011111111119130C06666666666E62A40,0101000020E610000011111111119130C06666666666E62A40
45835,45833,RIO CACHEU,GW,12.283333,-16.233333,0101000020E6100000BCBBBBBBBB3B30C01111111111912840,0101000020E6100000BCBBBBBBBB3B30C01111111111912840
45838,45833,BISSAU,GW,11.866667,-15.633333,0101000020E61000004444444444442FC0BCBBBBBBBBBB2740,0101000020E61000004444444444442FC0BCBBBBBBBBBB2740
45845,45842,VICTORIA,GN,10.816667,-14.566667,0101000020E61000002222222222222DC02222222222A22540,0101000020E61000002222222222222DC02222222222A22540
45850,45842,KAMSAR,GN,10.633333,-14.616667,0101000020E6100000BCBBBBBBBB3B2DC04444444444442540,0101000020E6100000BCBBBBBBBB3B2DC04444444444442540
45855,45842,CONAKRY,GN,9.516667,-13.716667,0101000020E6100000EFEEEEEEEE6E2BC08988888888082340,0101000020E6100000EFEEEEEEEE6E2BC08988888888082340
45857,45842,BENTI,GN,9.166667,-13.2,0101000020E61000006666666666662AC05555555555552240,0101000020E61000006666666666662AC05555555555552240
60150,59850,WEIHAI,CN,37.5,122.1,0101000020E61000006666666666865E400000000000C04240,0101000020E61000006666666666865E400000000000C04240
60160,59850,YANTAI,CN,37.55,121.45,0101000020E6100000CDCCCCCCCC5C5E406666666666C64240,0101000020E6100000CDCCCCCCCC5C5E406666666666C64240
60170,59850,LONGKOU GANG,CN,37.633333,120.283333,0101000020E61000002222222222125E401111111111D14240,0101000020E61000002222222222125E401111111111D14240
60180,59850,DAGU TANGGU,CN,38.966667,117.666667,0101000020E6100000ABAAAAAAAA6A5D40BCBBBBBBBB7B4340,0101000020E6100000ABAAAAAAAA6A5D40BCBBBBBBBB7B4340
60190,59850,TIANJIN XIN GANG,CN,38.966667,117.833333,0101000020E61000005555555555755D40BCBBBBBBBB7B4340,0101000020E61000005555555555755D40BCBBBBBBBB7B4340
60210,59850,HULUDAO GANG,CN,40.7,120.983333,0101000020E6100000EFEEEEEEEE3E5E409A99999999594440,0101000020E6100000EFEEEEEEEE3E5E409A99999999594440
60220,59850,YINGKOU,CN,40.683333,122.233333,0101000020E6100000EFEEEEEEEE8E5E407777777777574440,0101000020E6100000EFEEEEEEEE8E5E407777777777574440
60240,59850,LUSHUN,CN,38.783333,121.25,0101000020E61000000000000000505E404444444444644340,0101000020E61000000000000000505E404444444444644340
60250,59850,DALIAN,CN,38.916667,121.666667,0101000020E6100000ABAAAAAAAA6A5E405555555555754340,0101000020E6100000ABAAAAAAAA6A5E405555555555754340
16570,16000,COURTLAND,US,38.333333,-121.566667,0101000020E61000004444444444645EC0ABAAAAAAAA2A4340,0101000020E61000004444444444645EC0ABAAAAAAAA2A4340
38670,38600,PUERTO DE ALCUDIA,ES,39.833333,3.133333,0101000020E61000001111111111110940ABAAAAAAAAEA4340,0101000020E61000001111111111110940ABAAAAAAAAEA4340
38690,38600,MAHON,ES,39.883333,4.266667,0101000020E610000011111111111111401111111111F14340,0101000020E610000011111111111111401111111111F14340
38590,38340,ROSAS,ES,42.266667,3.183333,0101000020E610000077777777777709402222222222224540,0101000020E610000077777777777709402222222222224540
38720,38710,PORT-VENDRES,FR,42.516667,3.116667,0101000020E6100000EFEEEEEEEEEE08402222222222424540,0101000020E6100000EFEEEEEEEEEE08402222222222424540
38730,38710,PORT-LA-NOUVELLE,FR,43.016667,3.066667,0101000020E610000089888888888808402222222222824540,0101000020E610000089888888888808402222222222824540
38750,38710,SETE,FR,43.4,3.7,0101000020E61000009A99999999990D403333333333B34540,0101000020E61000009A99999999990D403333333333B34540
38770,38710,PORT SAINT LOUIS DU RHONE,FR,43.383333,4.816667,0101000020E610000044444444444413401111111111B14540,0101000020E610000044444444444413401111111111B14540
38775,38710,FOS,FR,43.416667,4.883333,0101000020E610000088888888888813405555555555B54540,0101000020E610000088888888888813405555555555B54540
38780,38710,PORT-DE-BOUC,FR,43.4,4.983333,0101000020E6100000EFEEEEEEEEEE13403333333333B34540,0101000020E6100000EFEEEEEEEEEE13403333333333B34540
38810,38710,MARSEILLE,FR,43.316667,5.366667,0101000020E610000077777777777715408988888888A84540,0101000020E610000077777777777715408988888888A84540
38920,38710,SAINT-TROPEZ,FR,43.266667,6.633333,0101000020E61000008888888888881A402222222222A24540,0101000020E61000008888888888881A402222222222A24540
38940,38710,SAINT-RAPHAEL,FR,43.416667,6.766667,0101000020E61000001111111111111B405555555555B54540,0101000020E61000001111111111111B405555555555B54540
38960,38710,CANNES,FR,43.55,7.016667,0101000020E61000001111111111111C406666666666C64540,0101000020E61000001111111111111C406666666666C64540
38980,38710,ANTIBES,FR,43.583333,7.133333,0101000020E61000008988888888881C40ABAAAAAAAACA4540,0101000020E61000008988888888881C40ABAAAAAAAACA4540
38990,38710,NICE,FR,43.7,7.283333,0101000020E61000002222222222221D409A99999999D94540,0101000020E61000002222222222221D409A99999999D94540
39000,38710,VILLEFRANCHE,FR,43.7,7.316667,0101000020E61000004444444444441D409A99999999D94540,0101000020E61000004444444444441D409A99999999D94540
39025,39020,MONACO,MC,43.733333,7.416667,0101000020E6100000ABAAAAAAAAAA1D40DEDDDDDDDDDD4540,0101000020E6100000ABAAAAAAAAAA1D40DEDDDDDDDDDD4540
39060,39040,BASTIA,FR,42.7,9.45,0101000020E61000006666666666E622409A99999999594540,0101000020E61000006666666666E622409A99999999594540
39080,39040,BONIFACIO,FR,41.383333,9.166667,0101000020E610000055555555555522401111111111B14440,0101000020E610000055555555555522401111111111B14440
39090,39040,PORT DE PROPRIANO,FR,41.683333,8.9,0101000020E6100000CDCCCCCCCCCC21407777777777D74440,0101000020E6100000CDCCCCCCCCCC21407777777777D74440
39100,39040,PORT D' AJACCIO,FR,41.916667,8.75,0101000020E610000000000000008021405555555555F54440,0101000020E610000000000000008021405555555555F54440
39110,39040,CALVI,FR,42.566667,8.75,0101000020E610000000000000008021408988888888484540,0101000020E610000000000000008021408988888888484540
39120,39040,L'ILE ROUSSE,FR,42.633333,8.933333,0101000020E6100000DEDDDDDDDDDD21401111111111514540,0101000020E6100000DEDDDDDDDDDD21401111111111514540
39140,39130,LA MADDALENA,IT,41.2,9.416667,0101000020E61000005555555555D522409A99999999994440,0101000020E61000005555555555D522409A99999999994440
39180,39130,OLBIA,IT,40.916667,9.5,0101000020E610000000000000000023405555555555754440,0101000020E610000000000000000023405555555555754440
39190,39130,ARBATAX,IT,39.933333,9.7,0101000020E610000066666666666623407777777777F74340,0101000020E610000066666666666623407777777777F74340
39210,39130,CAGLIARI,IT,39.216667,9.116667,0101000020E6100000BCBBBBBBBB3B2240BCBBBBBBBB9B4340,0101000020E6100000BCBBBBBBBB3B2240BCBBBBBBBB9B4340
39215,39130,SARROCH OIL TERMINAL,IT,39.083333,9.033333,0101000020E61000001111111111112240ABAAAAAAAA8A4340,0101000020E61000001111111111112240ABAAAAAAAA8A4340
51680,51650,VICTORIA,MY,5.283333,115.233333,0101000020E6100000EFEEEEEEEECE5C402222222222221540,0101000020E6100000EFEEEEEEEECE5C402222222222221540
51690,51650,KOTA KINABALU,MY,5.983333,116.066667,0101000020E61000004444444444045D40EFEEEEEEEEEE1740,0101000020E61000004444444444045D40EFEEEEEEEEEE1740
51710,51650,KUDAT,MY,6.883333,116.85,0101000020E61000006666666666365D408888888888881B40,0101000020E61000006666666666365D408888888888881B40
51720,51650,PELABUHAN SANDAKAN,MY,5.833333,118.116667,0101000020E61000007777777777875D405555555555551740,0101000020E61000007777777777875D405555555555551740
51730,51650,LAHAD DATU,MY,5.016667,118.316667,0101000020E61000004444444444945D401111111111111440,0101000020E61000004444444444945D401111111111111440
51770,51760,TANJUNG ARANG  (BUNYU),ID,3.466667,117.833333,0101000020E61000005555555555755D40BCBBBBBBBBBB0B40,0101000020E61000005555555555755D40BCBBBBBBBBBB0B40
51780,51760,LINGKAS,ID,3.283333,117.6,0101000020E61000006666666666665D404444444444440A40,0101000020E61000006666666666665D404444444444440A40
51800,51760,TANJUNGREDEB,ID,2.15,117.483333,0101000020E6100000EFEEEEEEEE5E5D403333333333330140,0101000020E6100000EFEEEEEEEE5E5D403333333333330140
51810,51760,BENOA,ID,0.983333,117.966667,0101000020E6100000DEDDDDDDDD7D5D40777777777777EF3F,0101000020E6100000DEDDDDDDDD7D5D40777777777777EF3F
51811,51760,BONTANG LNG TERMINAL,ID,0.1,117.483333,0101000020E6100000EFEEEEEEEE5E5D409A9999999999B93F,0101000020E6100000EFEEEEEEEE5E5D409A9999999999B93F
51815,51760,TANJUNG SANTAN,ID,-0.1,117.533333,0101000020E61000002222222222625D409A9999999999B9BF,0101000020E61000002222222222625D409A9999999999B9BF
11935,11860,POZOS COLORADOS,CO,11.15,-74.25,0101000020E610000000000000009052C0CDCCCCCCCC4C2640,0101000020E610000000000000009052C0CDCCCCCCCC4C2640
11930,11860,BARRANQUILLA,CO,10.966667,-74.766667,0101000020E61000001111111111B152C0EFEEEEEEEEEE2540,0101000020E61000001111111111B152C0EFEEEEEEEEEE2540
9875,9820,BAHIA DE LAS MINAS,PA,9.4,-79.816667,0101000020E61000004444444444F453C0CDCCCCCCCCCC2240,0101000020E61000004444444444F453C0CDCCCCCCCCCC2240
9860,9820,PUERTO CRISTOBAL,PA,9.35,-79.916667,0101000020E6100000ABAAAAAAAAFA53C03333333333B32240,0101000020E6100000ABAAAAAAAAFA53C03333333333B32240
9805,9800,PUERTO MOIN,CR,10,-83.083333,0101000020E61000005555555555C554C00000000000002440,0101000020E61000005555555555C554C00000000000002440
9770,9740,BLUEFIELDS,NI,12.016667,-83.75,0101000020E61000000000000000F054C08988888888082840,0101000020E61000000000000000F054C08988888888082840
45753,45700,TANGIER-MEDITERRANEAN,MA,35.9,-5.516667,0101000020E610000011111111111116C03333333333F34140,0101000020E610000011111111111116C03333333333F34140
9665,9630,PUERTO ESTE,HN,16.083333,-86.9,0101000020E61000009A99999999B955C05555555555153040,0101000020E61000009A99999999B955C05555555555153040
41415,40877,NEUM,BA,42.916667,17.6,0101000020E61000009A999999999931405555555555754540,0101000020E61000009A999999999931405555555555754540
9590,9580,BELIZE CITY,BZ,17.5,-88.183333,0101000020E6100000BCBBBBBBBB0B56C00000000000803140,0101000020E6100000BCBBBBBBBB0B56C00000000000803140
9500,9350,CAMPECHE,MX,19.85,-90.55,0101000020E61000003333333333A356C09A99999999D93340,0101000020E61000003333333333A356C09A99999999D93340
9440,9350,FRONTERA,MX,18.533333,-92.65,0101000020E61000009A999999992957C08988888888883240,0101000020E61000009A999999992957C08988888888883240
9410,9350,NANCHITAL,MX,18.066667,-94.416667,0101000020E6100000ABAAAAAAAA9A57C01111111111113240,0101000020E6100000ABAAAAAAAA9A57C01111111111113240
48770,48610,MAGDALLA,IN,21.15,72.75,0101000020E610000000000000003052406666666666263540,0101000020E610000000000000003052406666666666263540
48790,48610,HAZIRA,IN,21.083333,72.633333,0101000020E610000089888888882852405555555555153540,0101000020E610000089888888882852405555555555153540
62150,61100,BEPPU,JP,33.316667,131.516667,0101000020E610000089888888887060408988888888A84040,0101000020E610000089888888887060408988888888A84040
62130,61100,KOKURA KO,JP,33.883333,130.883333,0101000020E610000044444444445C60401111111111F14040,0101000020E610000044444444445C60401111111111F14040
61700,61100,SHIMONOSEKI,JP,33.933333,130.933333,0101000020E6100000DEDDDDDDDD5D60407777777777F74040,0101000020E6100000DEDDDDDDDD5D60407777777777F74040
48900,48610,RATNAGIRI,IN,16.983333,73.283333,0101000020E61000002222222222525240BCBBBBBBBBFB3040,0101000020E61000002222222222525240BCBBBBBBBBFB3040
49170,48610,TRIVANDRUM,IN,8.483333,76.95,0101000020E6100000CDCCCCCCCC3C53407777777777F72040,0101000020E6100000CDCCCCCCCC3C53407777777777F72040
61855,61100,SHIMMINATO,JP,36.766667,137.116667,0101000020E6100000BCBBBBBBBB2361402222222222624240,0101000020E6100000BCBBBBBBBB2361402222222222624240
15270,15240,GUAYAQUIL,EC,-2.2,-79.883333,0101000020E61000008988888888F853C09A999999999901C0,0101000020E61000008988888888F853C09A999999999901C0
36855,36060,MONTOIR,FR,47.3,-2.133333,0101000020E610000011111111111101C06666666666A64740,0101000020E610000011111111111101C06666666666A64740
16380,16000,POINT SAN PABLO,US,37.966667,-122.433333,0101000020E6100000BCBBBBBBBB9B5EC0BCBBBBBBBBFB4240,0101000020E6100000BCBBBBBBBB9B5EC0BCBBBBBBBBFB4240
